,XGBoost
57,0.0016381507
58,0.0009100837
59,0.0018201674
60,0.0143793225
,XGBoost
0,0.039831903
1,0.03398502
2,0.026859127
3,0.016078932
4,0.027224557
5,0.036725745
6,0.0016444363
7,0.008953042
8,0.010232048
9,0.0034715878
10,0.016261648
11,0.019002376
12,0.014799927
13,0.03398502
14,0.008770327
15,0.035994884
16,0.020464096
17,0.038187467
18,0.020464096
19,0.023570254
20,0.029417139
21,0.03690846
22,0.02265668
23,0.02484926
24,0.026128266
25,0.02667641
26,0.013520921
27,0.0063950303
28,0.019915951
29,0.008587612
30,0.0014617211
31,0.021194957
32,0.006212315
33,0.0003654303
34,0.02667641
35,0.06742189
36,0.038918328
37,0.03654303
38,0.012241915
39,0.03690846
40,0.00018271514
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0338023
50,0.014982642
51,0.00018271514
52,0.02631098
53,0.00054814544
54,0.0020098665
55,0.0
56,0.0
57,0.007674036
58,0.0003654303
59,0.009501188
60,0.004933309
,XGBoost
0,0.046309963
1,0.029335793
2,0.025461255
3,0.0201107
4,0.029704796
5,0.030442804
6,0.0027675277
7,0.0031365314
8,0.0099631
9,0.0022140222
10,0.017158672
11,0.017896678
12,0.017896678
13,0.03505535
14,0.0038745387
15,0.027675277
16,0.017158672
17,0.03394834
18,0.018819189
19,0.021586716
20,0.034132842
21,0.032103322
22,0.024723247
23,0.023616236
24,0.025276752
25,0.03616236
26,0.01402214
27,0.009225092
28,0.016420664
29,0.0068265684
30,0.006088561
31,0.01402214
32,0.013099631
33,0.00036900368
34,0.026937269
35,0.06771218
36,0.03819188
37,0.048523985
38,0.013837638
39,0.03819188
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.035424355
50,0.017712178
51,0.00036900368
52,0.023616236
53,0.00018450184
54,0.00092250924
55,0.0
56,0.0
57,0.0099631
58,0.0
59,0.004797048
60,0.00701107
,XGBoost
0,0.050958905
1,0.026849315
2,0.049680367
3,0.02155251
4,0.028493151
5,0.03324201
6,0.0016438356
7,0.0074885846
8,0.0120547945
9,0.0014611873
10,0.023561643
11,0.020821918
12,0.01607306
13,0.038904108
14,0.0051141554
15,0.01936073
16,0.017534247
17,0.04456621
18,0.02155251
19,0.021004567
20,0.040913243
21,0.019178081
22,0.024657534
23,0.017351598
24,0.01936073
25,0.029406393
26,0.0089497715
27,0.011689498
28,0.019178081
29,0.006210046
30,0.00803653
31,0.01479452
32,0.0051141554
33,0.0005479452
34,0.030319635
35,0.05278539
36,0.058447488
37,0.043287672
38,0.005479452
39,0.03762557
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00018264841
45,0.00036529682
46,0.0
47,0.0
48,0.0
49,0.031050228
50,0.0074885846
51,0.0
52,0.03287671
53,0.0010958904
54,0.00036529682
55,0.0
56,0.0
57,0.0
58,0.0023744293
59,0.0060273972
60,0.0029223745
,XGBoost
0,0.047214184
1,0.027496383
2,0.047756873
3,0.027858177
4,0.030752532
5,0.035817657
6,0.002170767
7,0.0075976844
8,0.015557163
9,0.002894356
10,0.025144719
11,0.025506513
12,0.018270623
13,0.04323444
14,0.004522431
15,0.011939218
16,0.014290883
17,0.045224313
18,0.020441389
19,0.020622287
20,0.034551375
21,0.025325615
22,0.018994212
23,0.016642546
24,0.016642546
25,0.029305354
26,0.0075976844
27,0.008863965
28,0.018813314
29,0.0079594795
30,0.009044862
31,0.011034733
32,0.0041606366
33,0.00018089724
34,0.030028943
35,0.049384948
36,0.053545587
37,0.04486252
38,0.010853835
39,0.040882777
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.005065123
46,0.0
47,0.0003617945
48,0.0
49,0.028039074
50,0.01121563
51,0.0
52,0.030390738
53,0.0027134588
54,0.0016280753
55,0.0
56,0.0
57,0.0009044862
58,0.00054269173
59,0.0034370478
60,0.0027134588
,XGBoost
0,0.05898466
1,0.029035792
2,0.045288533
3,0.020818116
4,0.025748722
5,0.026479183
6,0.0023739957
7,0.008400292
8,0.012052593
9,0.0027392257
10,0.028122718
11,0.02027027
12,0.014426589
13,0.040723156
14,0.0047479915
15,0.021365961
16,0.018261505
17,0.042549305
18,0.024105186
19,0.0206355
20,0.03944485
21,0.025383491
22,0.019722424
23,0.016435355
24,0.020818116
25,0.026844412
26,0.006756757
27,0.013878743
28,0.021913806
29,0.0051132212
30,0.0069393716
31,0.007852447
32,0.006756757
33,0.0007304602
34,0.026113952
35,0.04821037
36,0.05752374
37,0.04839299
38,0.009495983
39,0.036705624
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00054784515
46,0.0
47,0.0
48,0.0
49,0.029948868
50,0.0136961285
51,0.00018261505
52,0.029948868
53,0.00018261505
54,0.0
55,0.0
56,0.0
57,0.0007304602
58,0.0023739957
59,0.0051132212
60,0.0051132212
,XGBoost
0,0.03899254
1,0.025559701
2,0.042537313
3,0.030783582
4,0.023880597
5,0.03358209
6,0.0016791045
7,0.009701492
8,0.011567164
9,0.0027985075
10,0.024253732
11,0.030783582
12,0.017350746
13,0.03227612
14,0.0026119403
15,0.016417911
16,0.018097015
17,0.06063433
18,0.025373135
19,0.024626866
20,0.042350747
21,0.02369403
22,0.016791046
23,0.017537313
24,0.022014925
25,0.02574627
26,0.0074626864
27,0.0069029853
28,0.019402985
29,0.0059701493
30,0.004104478
31,0.012313433
32,0.008395523
33,0.00055970147
34,0.027425373
35,0.05597015
36,0.060074627
37,0.031156717
38,0.010634328
39,0.043097015
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0018656716
46,0.0
47,0.00055970147
48,0.0
49,0.032462686
50,0.0074626864
51,0.0
52,0.03152985
53,0.00018656717
54,0.00074626866
55,0.0
56,0.00018656717
57,0.0011194029
58,0.00055970147
59,0.004104478
60,0.004104478
,XGBoost
0,0.049280178
1,0.028239202
2,0.04337394
3,0.025101513
4,0.018456995
5,0.028608343
6,0.0012919897
7,0.007936508
8,0.013473607
9,0.003322259
10,0.022148395
11,0.029531192
12,0.017903285
13,0.04318937
14,0.006459948
15,0.015688445
16,0.013289036
17,0.053525288
18,0.022886675
19,0.022517534
20,0.04318937
21,0.023071244
22,0.019195275
23,0.021963824
24,0.023071244
25,0.025655223
26,0.006829088
27,0.014396456
28,0.021594685
29,0.010151347
30,0.006829088
31,0.0110741975
32,0.004060539
33,0.0
34,0.025839793
35,0.045404207
36,0.057216685
37,0.03728313
38,0.007198228
39,0.035622
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00018456996
45,0.0012919897
46,0.0
47,0.0
48,0.0
49,0.033591732
50,0.013842747
51,0.00018456996
52,0.031007752
53,0.00073827984
54,0.00036913992
55,0.0
56,0.0
57,0.0020302695
58,0.00055370986
59,0.006644518
60,0.003691399
,XGBoost
0,0.052622028
1,0.019778624
2,0.048992924
3,0.022500454
4,0.02340773
5,0.032480493
6,0.0018145527
7,0.006713845
8,0.008346942
9,0.0023589185
10,0.023952097
11,0.028669933
12,0.017964073
13,0.041190345
14,0.0034476502
15,0.02032299
16,0.017056795
17,0.057339866
18,0.020504445
19,0.021774633
20,0.04064598
21,0.024677917
22,0.022137543
23,0.02685538
24,0.020504445
25,0.028307023
26,0.007984032
27,0.010705861
28,0.016693885
29,0.007439666
30,0.004173471
31,0.012520414
32,0.0068953005
33,0.00018145527
34,0.028307023
35,0.038105607
36,0.059154417
37,0.044275086
38,0.0063509345
39,0.038831428
40,0.00018145527
41,0.0
42,0.0
43,0.0
44,0.0
45,0.001996008
46,0.0
47,0.00072582107
48,0.0
49,0.027944112
50,0.008709853
51,0.00018145527
52,0.03302486
53,0.00036291053
54,0.00018145527
55,0.0
56,0.0
57,0.00072582107
58,0.0005443658
59,0.0048992923
60,0.004536382
,XGBoost
0,0.04538718
1,0.025750278
2,0.03797703
3,0.03464246
4,0.026120786
5,0.027232308
6,0.0024082994
7,0.0066691367
8,0.013523527
9,0.006298629
10,0.019822156
11,0.025935533
12,0.017413856
13,0.035939235
14,0.0033345683
15,0.01852538
16,0.020563172
17,0.05316784
18,0.021118933
19,0.022230456
20,0.04390515
21,0.02778807
22,0.021859948
23,0.017969618
24,0.020192664
25,0.031863652
26,0.007965913
27,0.013338273
28,0.01704335
29,0.007410152
30,0.0038903297
31,0.010744721
32,0.005742868
33,0.0003705076
34,0.028714338
35,0.040570583
36,0.06150426
37,0.03316043
38,0.0070396443
39,0.04446091
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0011115228
46,0.0
47,0.0
48,0.0
49,0.030566877
50,0.014079289
51,0.0005557614
52,0.030196369
53,0.0003705076
54,0.0001852538
55,0.0
56,0.0
57,0.0005557614
58,0.0031493146
59,0.0048165987
60,0.0048165987
,XGBoost
0,0.050676286
1,0.029035166
2,0.044544633
3,0.025428314
4,0.022903517
5,0.03606853
6,0.0016230838
7,0.010279531
8,0.009738503
9,0.002524797
10,0.02380523
11,0.027412083
12,0.019477006
13,0.040577095
14,0.0027051398
15,0.020018034
16,0.015509468
17,0.04833183
18,0.02524797
19,0.023264201
20,0.038593326
21,0.02254283
22,0.020739404
23,0.017312894
24,0.017312894
25,0.026510369
26,0.008115419
27,0.010279531
28,0.01839495
29,0.0048692515
30,0.006672678
31,0.013345356
32,0.005229937
33,0.0005410279
34,0.027412083
35,0.045266006
36,0.055184852
37,0.03408476
38,0.008476105
39,0.05572588
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0014427413
46,0.0
47,0.0
48,0.0
49,0.031199278
50,0.00883679
51,0.0
52,0.029035166
53,0.00090171327
54,0.0005410279
55,0.0
56,0.0
57,0.0010820559
58,0.0005410279
59,0.004508566
60,0.00613165
,XGBoost
0,0.047995687
1,0.031817365
2,0.054646775
3,0.025346037
4,0.027862664
5,0.038108934
6,0.0035951824
7,0.0053927735
8,0.010965306
9,0.0026963868
10,0.019413985
11,0.02264965
12,0.015998563
13,0.03505303
14,0.004493978
15,0.018874709
16,0.014920007
17,0.052130144
18,0.024267482
19,0.023009168
20,0.048355203
21,0.025166277
22,0.018155672
23,0.021571094
24,0.024267482
25,0.02085206
26,0.00611181
27,0.008448679
28,0.015639044
29,0.008628438
30,0.00611181
31,0.008808197
32,0.003055905
33,0.0
34,0.027862664
35,0.05284918
36,0.050512314
37,0.037569657
38,0.008089161
39,0.037389897
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00017975912
45,0.0007190365
46,0.0
47,0.0
48,0.0
49,0.029840015
50,0.012583138
51,0.0
52,0.027682904
53,0.0007190365
54,0.00017975912
55,0.0
56,0.0
57,0.0012583139
58,0.00035951825
59,0.012403379
60,0.0053927735
,XGBoost
0,0.042028483
1,0.021535255
2,0.023098297
3,0.029176798
4,0.024313997
5,0.03317124
6,0.0043417853
7,0.016846128
8,0.013372699
9,0.0034734283
10,0.019277526
11,0.025356026
12,0.026398055
13,0.043244183
14,0.0027787427
15,0.020493226
16,0.027961098
17,0.04185481
18,0.017367141
19,0.023098297
20,0.028655782
21,0.018930184
22,0.021535255
23,0.033865925
24,0.022403613
25,0.023792984
26,0.007120528
27,0.0052101426
28,0.013199028
29,0.0036470997
30,0.020145884
31,0.016498784
32,0.009551927
33,0.0
34,0.026919069
35,0.058179922
36,0.05366447
37,0.036297325
38,0.0085098995
39,0.04932268
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00052101427
45,0.0019103856
46,0.0008683571
47,0.0
48,0.0
49,0.025008684
50,0.0107676275
51,0.00017367142
52,0.033692256
53,0.00017367142
54,0.0019103856
55,0.0
56,0.0
57,0.00052101427
58,0.00017367142
59,0.0026050713
60,0.005036471
,XGBoost
0,0.040966388
1,0.018732494
2,0.024684874
3,0.028186275
4,0.019257704
5,0.033088237
6,0.0010504202
7,0.013305322
8,0.014880952
9,0.0021008404
10,0.025560224
11,0.026085434
12,0.019957984
13,0.04971989
14,0.00087535015
15,0.024684874
16,0.032037817
17,0.038515408
18,0.013655462
19,0.025210084
20,0.029061625
21,0.018382354
22,0.028361345
23,0.033088237
24,0.023109244
25,0.026435575
26,0.005602241
27,0.009278712
28,0.011554622
29,0.006652661
30,0.017331934
31,0.015231092
32,0.009803922
33,0.0005252101
34,0.029586835
35,0.0589986
36,0.05987395
37,0.030287115
38,0.011379552
39,0.043767508
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00087535015
45,0.0028011205
46,0.0010504202
47,0.0007002801
48,0.0
49,0.026610645
50,0.010854342
51,0.0
52,0.029411765
53,0.0
54,0.0014005603
55,0.0
56,0.0
57,0.00017507003
58,0.0005252101
59,0.0017507003
60,0.0029761905
,XGBoost
0,0.044220056
1,0.023154596
2,0.022980502
3,0.02472145
4,0.018976323
5,0.030988857
6,0.0013927576
7,0.010619777
8,0.016364902
9,0.002437326
10,0.032207523
11,0.022110028
12,0.023154596
13,0.0395195
14,0.0010445683
15,0.020891365
16,0.03690808
17,0.04073816
18,0.022284122
19,0.022110028
20,0.027506964
21,0.021413649
22,0.021413649
23,0.03551532
24,0.023328692
25,0.022806406
26,0.0076601673
27,0.0069637885
28,0.013057103
29,0.008530641
30,0.021587744
31,0.018976323
32,0.0099233985
33,0.0006963788
34,0.027855154
35,0.056406684
36,0.05623259
37,0.032207523
38,0.005396936
39,0.0395195
40,0.0001740947
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0022632312
48,0.0
49,0.026462395
50,0.013405292
51,0.0
52,0.032033425
53,0.0
54,0.0010445683
55,0.0
56,0.0
57,0.0006963788
58,0.0003481894
59,0.004874652
60,0.004874652
,XGBoost
0,0.04931507
1,0.025
2,0.03099315
3,0.025171233
4,0.020376712
5,0.031849314
6,0.0029109588
7,0.010958904
8,0.01369863
9,0.0015410959
10,0.024143836
11,0.022602739
12,0.021575343
13,0.050342467
14,0.0008561644
15,0.01969178
16,0.032534245
17,0.042636987
18,0.011643835
19,0.022773972
20,0.02910959
21,0.024486301
22,0.022602739
23,0.024486301
24,0.02739726
25,0.026883561
26,0.0058219177
27,0.009931507
28,0.009931507
29,0.004452055
30,0.013013699
31,0.020890411
32,0.008561644
33,0.0010273972
34,0.024143836
35,0.061472602
36,0.05821918
37,0.039041094
38,0.008561644
39,0.035273973
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00017123288
46,0.0020547945
47,0.00034246576
48,0.0
49,0.026541095
50,0.014726028
51,0.0
52,0.03287671
53,0.0
54,0.0008561644
55,0.0
56,0.0
57,0.0
58,0.00034246576
59,0.0029109588
60,0.0032534248
,XGBoost
0,0.04266063
1,0.024725754
2,0.023332752
3,0.024377503
4,0.022810377
5,0.024899878
6,0.00069650006
7,0.013581752
8,0.010621626
9,0.0031342504
10,0.023681004
11,0.023158628
12,0.020720877
13,0.045620754
14,0.00034825003
15,0.024725754
16,0.03465088
17,0.040745255
18,0.021243252
19,0.022636253
20,0.027860003
21,0.019153753
22,0.028208254
23,0.02977538
24,0.024899878
25,0.026118753
26,0.0055720005
27,0.009054502
28,0.015323002
29,0.0048755007
30,0.006268501
31,0.022288002
32,0.007661501
33,0.00052237505
34,0.02629288
35,0.06494863
36,0.06042138
37,0.04196413
38,0.006790876
39,0.03882988
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00034825003
45,0.00052237505
46,0.0020895002
47,0.00017412502
48,0.0
49,0.02977538
50,0.010969876
51,0.0
52,0.03221313
53,0.00017412502
54,0.0
55,0.0
56,0.0
57,0.00052237505
58,0.00052237505
59,0.0033083754
60,0.0041790004
,XGBoost
0,0.04736106
1,0.02534079
2,0.02534079
3,0.02271933
4,0.016253058
5,0.027612723
6,0.002621461
7,0.018350227
8,0.012408249
9,0.0017476407
10,0.019923104
11,0.022195037
12,0.023418386
13,0.047011536
14,0.0017476407
15,0.023068856
16,0.030408949
17,0.03949668
18,0.016427822
19,0.01974834
20,0.020971688
21,0.025865082
22,0.02446697
23,0.023068856
24,0.026389373
25,0.026738903
26,0.011534428
27,0.0036700454
28,0.012408249
29,0.005417686
30,0.019923104
31,0.021670744
32,0.010835372
33,0.00069905625
34,0.025166025
35,0.06239077
36,0.053827334
37,0.038098566
38,0.008213911
39,0.04945823
40,0.00034952813
41,0.0
42,0.0
43,0.0
44,0.00017476406
45,0.0013981125
46,0.0033205173
47,0.00052429223
48,0.0
49,0.028486542
50,0.012058721
51,0.0
52,0.030234184
53,0.00017476406
54,0.0013981125
55,0.0
56,0.0
57,0.00052429223
58,0.00034952813
59,0.0031457532
60,0.0038448095
,XGBoost
0,0.031922527
1,0.019727403
2,0.021700144
3,0.028335724
4,0.020803444
5,0.028873745
6,0.005021521
7,0.006456241
8,0.015602582
9,0.0035868005
10,0.023134863
11,0.018292682
12,0.018651363
13,0.05308465
14,0.0017934003
15,0.023852224
16,0.024031565
17,0.031563845
18,0.023314204
19,0.025286945
20,0.034612626
21,0.020086084
22,0.022776183
23,0.020803444
24,0.021700144
25,0.030129125
26,0.011477762
27,0.0044835005
28,0.018292682
29,0.008608322
30,0.007711621
31,0.022058824
32,0.006456241
33,0.0005380201
34,0.029232424
35,0.073529415
36,0.06241033
37,0.040172167
38,0.013988522
39,0.027080344
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00017934003
46,0.0
47,0.0
48,0.0
49,0.026901005
50,0.013450502
51,0.0007173601
52,0.033895265
53,0.0021520804
54,0.0025107604
55,0.0
56,0.0
57,0.0012553802
58,0.0
59,0.010760401
60,0.006994261
,XGBoost
0,0.044833627
1,0.02469352
2,0.02469352
3,0.028896673
4,0.022767074
5,0.034325745
6,0.0014010508
7,0.011208407
8,0.013660246
9,0.0019264448
10,0.027845884
11,0.02469352
12,0.015236427
13,0.052889667
14,0.0007005254
15,0.030647986
16,0.034500875
17,0.0352014
18,0.016637478
19,0.020315237
20,0.02854641
21,0.018388791
22,0.025394045
23,0.020490367
24,0.021716287
25,0.025394045
26,0.00647986
27,0.004028021
28,0.015936952
29,0.0038528896
30,0.012084063
31,0.024343258
32,0.011908932
33,0.0010507881
34,0.02591944
35,0.05604203
36,0.056392293
37,0.034325745
38,0.008756568
39,0.047285464
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0003502627
45,0.0007005254
46,0.0031523642
47,0.00017513135
48,0.0
49,0.02609457
50,0.011033275
51,0.00017513135
52,0.034500875
53,0.00017513135
54,0.0021015762
55,0.0
56,0.0
57,0.0003502627
58,0.00017513135
59,0.0017513135
60,0.0038528896
,XGBoost
0,0.042503588
1,0.024390243
2,0.022417504
3,0.020444764
4,0.022238163
5,0.041427545
6,0.00035868006
7,0.008787662
8,0.013629843
9,0.0026901003
10,0.024031565
11,0.022238163
12,0.025286945
13,0.041248206
14,0.0
15,0.024569584
16,0.021700144
17,0.029770445
18,0.030487806
19,0.019906742
20,0.038199425
21,0.034074605
22,0.024569584
23,0.026362984
24,0.020624103
25,0.020444764
26,0.007890961
27,0.005200861
28,0.020086084
29,0.0034074606
30,0.016319942
31,0.005200861
32,0.008608322
33,0.0
34,0.031025825
35,0.05936155
36,0.05147059
37,0.029053085
38,0.0096843615
39,0.05290531
40,0.00017934003
41,0.0
42,0.0
43,0.0
44,0.00017934003
45,0.00035868006
46,0.0
47,0.00017934003
48,0.0
49,0.029770445
50,0.025645625
51,0.0
52,0.024928264
53,0.0014347202
54,0.00017934003
55,0.0
56,0.0
57,0.00089670013
58,0.0005380201
59,0.0034074606
60,0.0096843615
,XGBoost
0,0.038997706
1,0.02488089
2,0.022763368
3,0.022763368
4,0.021881066
5,0.037056644
6,0.0022939828
7,0.011116993
8,0.010587612
9,0.0010587613
10,0.027174871
11,0.025763191
12,0.018704781
13,0.04182107
14,0.0003529204
15,0.020469384
16,0.03299806
17,0.044820894
18,0.019234162
19,0.023292748
20,0.034586202
21,0.021881066
22,0.02488089
23,0.03405682
24,0.021351686
25,0.025233809
26,0.005999647
27,0.011116993
28,0.013410976
29,0.006881948
30,0.01658726
31,0.021175224
32,0.011822834
33,0.0003529204
34,0.026292572
35,0.05664373
36,0.053114522
37,0.037056644
38,0.00794071
39,0.045350272
40,0.0001764602
41,0.0
42,0.0
43,0.0
44,0.0001764602
45,0.0007058408
46,0.002470443
47,0.0003529204
48,0.0
49,0.028233632
50,0.006881948
51,0.0
52,0.031233456
53,0.0
54,0.0007058408
55,0.0
56,0.0
57,0.0015881419
58,0.0003529204
59,0.0014116816
60,0.0019410623
,XGBoost
0,0.04228812
1,0.018950693
2,0.023161959
3,0.027373223
4,0.030356202
5,0.050535183
6,0.0008773469
7,0.007194245
8,0.016494121
9,0.0047376733
10,0.03123355
11,0.02281102
12,0.025618529
13,0.03965608
14,0.00017546938
15,0.017897876
16,0.015792245
17,0.034567468
18,0.020705387
19,0.021933673
20,0.038076855
21,0.03912967
22,0.024916653
23,0.015441306
24,0.016143182
25,0.02017898
26,0.010001754
27,0.0024565714
28,0.018424286
29,0.0040357956
30,0.015090367
31,0.00842253
32,0.006492367
33,0.00017546938
34,0.029478855
35,0.055097386
36,0.049482364
37,0.03386559
38,0.008948938
39,0.04579751
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00035093876
46,0.0
47,0.0
48,0.0
49,0.027197754
50,0.030005263
51,0.0
52,0.026495876
53,0.0012282857
54,0.001403755
55,0.0
56,0.0
57,0.0012282857
58,0.0007018775
59,0.0047376733
60,0.012633796
,XGBoost
0,0.042302106
1,0.026688453
2,0.017792301
3,0.019789398
4,0.032135077
5,0.042120554
6,0.0012708787
7,0.010530138
8,0.008714597
9,0.0023602033
10,0.02523602
11,0.021968046
12,0.028503994
13,0.039578795
14,0.0
15,0.021786492
16,0.02033406
17,0.029411765
18,0.025780683
19,0.024691358
20,0.04411765
21,0.031045752
22,0.021060277
23,0.02432825
24,0.019789398
25,0.022875817
26,0.008896151
27,0.0021786492
28,0.019789398
29,0.0043572984
30,0.016521424
31,0.006535948
32,0.010530138
33,0.0001815541
34,0.030319536
35,0.055918664
36,0.04774873
37,0.03885258
38,0.007443718
39,0.051561367
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0001815541
45,0.001633987
46,0.0
47,0.0001815541
48,0.0
49,0.031590413
50,0.023783587
51,0.0001815541
52,0.02705156
53,0.0001815541
54,0.0027233115
55,0.0
56,0.0
57,0.0010893246
58,0.0001815541
59,0.003449528
60,0.0027233115
,XGBoost
0,0.042880405
1,0.021892527
2,0.029853446
3,0.026596706
4,0.026234847
5,0.036909714
6,0.0043423194
7,0.009589289
8,0.009951149
9,0.0023520899
10,0.033472046
11,0.023159038
12,0.017731138
13,0.039261807
14,0.00072371995
15,0.019540438
16,0.019721368
17,0.034376696
18,0.028044147
19,0.025692057
20,0.034557626
21,0.039623667
22,0.020626018
23,0.018997649
24,0.022978108
25,0.020987878
26,0.009589289
27,0.0030758097
28,0.022435317
29,0.0043423194
30,0.017550208
31,0.0052469694
32,0.009046499
33,0.00018092999
34,0.029853446
35,0.058621313
36,0.041613895
37,0.040528316
38,0.007237199
39,0.044146914
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00018092999
46,0.0
47,0.0
48,0.0
49,0.028767867
50,0.020987878
51,0.0
52,0.029853446
53,0.0025330198
54,0.00036185997
55,0.0
56,0.0
57,0.0010855799
58,0.00036185997
59,0.0027139497
60,0.009589289
,XGBoost
0,0.03893517
1,0.01901485
2,0.024085477
3,0.022998914
4,0.02372329
5,0.03132923
6,0.0043462515
7,0.0045273453
8,0.012495473
9,0.00380297
10,0.021187976
11,0.020644695
12,0.018833756
13,0.04219486
14,0.0012676567
15,0.02806954
16,0.027345166
17,0.030967042
18,0.024085477
19,0.025715321
20,0.031691417
21,0.022093445
22,0.024447665
23,0.020825788
24,0.02662079
25,0.02806954
26,0.006519377
27,0.0036218762
28,0.00996016
29,0.013219848
30,0.0045273453
31,0.024447665
32,0.006700471
33,0.0014487505
34,0.028793916
35,0.06682362
36,0.062115178
37,0.03712423
38,0.014668599
39,0.036399856
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.028793916
50,0.019195944
51,0.00018109381
52,0.033140168
53,0.0018109381
