,GradientBoostingClassifier
38,0.016651907216972295
39,0.030797353595968895
40,0.0006304624601611086
41,0.0002468873766330099
42,0.0
43,0.00041502020038643704
44,0.0032261772227066272
45,0.0014705381067856421
46,0.001634894017157917
47,0.004057128803391951
48,3.1712337275064853e-06
49,0.05025087118747396
50,0.012641187913537308
51,0.0012520401994292327
52,0.03953138222596645
53,0.00272195366508918
54,0.0025296281734134983
55,1.3538021378069324e-07
56,0.0
57,0.0023777916265492268
58,1.3074320740362887e-05
59,0.005583716059298628
60,0.015166126042755633
,GradientBoostingClassifier
0,0.027016072744423435
1,0.019206905179398725
2,0.017805193752567172
3,0.019366008602939563
4,0.03132828468491615
5,0.021309094050467405
6,0.0015237653618317489
7,0.004696488467284299
8,0.009505045893508582
9,0.008590569378062041
10,0.015682374454649144
11,0.027929951182792078
12,0.018710188043251866
13,0.024394650959242155
14,0.0015694799720756415
15,0.018417324274315045
16,0.02401778533651955
17,0.03542220610061114
18,0.017330078564650315
19,0.025792093585917806
20,0.025754550740657658
21,0.016656867531844376
22,0.024084366731885527
23,0.019327435198621016
24,0.020254514204981842
25,0.02163567732550443
26,0.0315979930638701
27,0.002548545668641971
28,0.012257649865712811
29,0.007943031153999039
30,0.004977992756225588
31,0.00989984632735023
32,0.006527394437649662
33,0.0025169781520011695
34,0.08232786701486193
35,0.06001921295064448
36,0.04716863608214785
37,0.04130286776212582
38,0.014681898537592728
39,0.0385066892687723
40,0.0005784107753713652
41,0.004323142898843876
42,9.665815814111359e-05
43,4.553776099194955e-05
44,0.0029711219201170327
45,0.001079744831922859
46,0.0016247155842207006
47,0.0031425148179262076
48,3.437654732527965e-07
49,0.049397905434913035
50,0.013730413937474255
51,0.001560896434164693
52,0.03972089201027431
53,0.0007276569101347906
54,0.0002280673398823394
55,1.972766780874786e-10
56,0.0
57,0.001959992688040144
58,0.0013449337722013185
59,0.0038715359118697778
60,0.013991939486245861
,GradientBoostingClassifier
0,0.03363919289779417
1,0.0211561522671956
2,0.018515378639558756
3,0.018764177486960312
4,0.031201142650017322
5,0.030056831229928176
6,0.0020125755078621364
7,0.009680152357777817
8,0.010292327589258285
9,0.0038492104959691143
10,0.023648794472473658
11,0.018496819907028072
12,0.015394154843521489
13,0.022065600910107775
14,0.0020403505963880403
15,0.030613073944731062
16,0.02666412829554281
17,0.027339501045291186
18,0.017447254859654888
19,0.019853260665760052
20,0.03235625501124744
21,0.023125628687638868
22,0.023869938806485167
23,0.02093810642939936
24,0.02337735825855564
25,0.02269093568159807
26,0.03876729489475122
27,0.00243480634669215
28,0.010661584531959159
29,0.006061561598911119
30,0.0022529841470137085
31,0.008044041283979085
32,0.006537362121126921
33,0.0021893883382678417
34,0.0512505543216594
35,0.051498425633421475
36,0.047005546043837984
37,0.0384245903306658
38,0.020603966747757194
39,0.032725650148008927
40,0.0009644189048931526
41,1.4850817529825565e-05
42,0.0
43,1.1704514217143172e-06
44,0.0017120173187581528
45,0.0009515570015849278
46,0.0007949186255604695
47,0.0034264441368529784
48,0.0006234003670001836
49,0.05899506686707113
50,0.015054440014068565
51,0.00143992303977858
52,0.04684593307524194
53,0.0004965977336857225
54,0.0015391564860626266
55,1.845749767247427e-09
56,9.18669608733798e-09
57,0.0017301345469280167
58,0.002423492283857307
59,0.002338175792533236
60,0.01310223147892848
,GradientBoostingClassifier
0,0.037886098130729906
1,0.02066824602472972
2,0.026172229614631056
3,0.018481842928874222
4,0.025887913951540487
5,0.022281352940118616
6,0.002703444392607834
7,0.008060497538116877
8,0.01230435362481104
9,0.0057725294715559785
10,0.020521809565025653
11,0.019412886861819065
12,0.015861498427590284
13,0.01906866681184859
14,6.743217765336512e-05
15,0.022395871938896233
16,0.019043252277081063
17,0.021972944110009003
18,0.019735583761438268
19,0.022235069817942033
20,0.018570822930532707
21,0.020475522163383206
22,0.030991363286495054
23,0.015334306589348526
24,0.019702435381587426
25,0.026222547335140005
26,0.038057469390721535
27,0.005186483418006992
28,0.00957985885715214
29,0.009190945967051199
30,0.00682907573769029
31,0.008204351570969094
32,0.011964528958629223
33,0.004026416226465736
34,0.06517306528979967
35,0.05031620339814494
36,0.04738803958049651
37,0.04263111214880485
38,0.01903203403891586
39,0.03393225887713237
40,7.200342486015725e-05
41,0.0033568094303323827
42,0.0
43,2.9502803497840325e-05
44,0.002899219860729105
45,0.0005306788212347079
46,0.0012325197434346533
47,0.001462539625227699
48,1.9832833604493228e-08
49,0.05589702820054164
50,0.010024709496560083
51,0.0020011843681067214
52,0.061247621659598996
53,0.00019221315334587473
54,0.0008192059814819433
55,7.269336654678675e-06
56,3.842084662354413e-06
57,0.0010392223797420438
58,0.0002629534950932761
59,0.0030073735678306287
60,0.01257171722074492
,GradientBoostingClassifier
0,0.038207248606766865
1,0.016322902286587313
2,0.027395158925721086
3,0.021799361945811155
4,0.013330658013707005
5,0.018579435617287112
6,0.0016080661738370969
7,0.007739792357768308
8,0.009907082262626174
9,0.006870208123367844
10,0.019557531919984824
11,0.02500594281935214
12,0.023606381224763034
13,0.019350860817748818
14,0.0005996794799526308
15,0.02567057152941562
16,0.0235686813545326
17,0.02800942547409275
18,0.01694770795381727
19,0.025200726826719175
20,0.02624006409187201
21,0.029973676311938164
22,0.025234057566797724
23,0.01839899200307558
24,0.02107077277669921
25,0.019861360778880992
26,0.034165290771343004
27,0.003494060498246064
28,0.016264227967508094
29,0.005549371577031282
30,0.007599882991895898
31,0.009003918848674672
32,0.003977837126911465
33,0.0016360654859624293
34,0.04990554723766577
35,0.06057321426033615
36,0.037214240059544615
37,0.045854644691299254
38,0.020090476006343738
39,0.04166535487389204
40,0.00015446604228154057
41,0.004242859981324396
42,8.83293304186396e-06
43,2.9877450753194656e-06
44,0.003432302133159581
45,8.712514190829924e-05
46,0.0009674630806990522
47,0.0006646646088727444
48,2.764275064213237e-07
49,0.055888669447481915
50,0.013537715527869563
51,0.00265460998801133
52,0.04904269816499066
53,0.0012194880813820334
54,0.002104131149937543
55,1.7714647497902197e-06
56,3.4856034335265845e-05
57,0.0021422490335077145
58,0.0014938743829945964
59,0.0022835675405050606
60,0.012984911450588305
,GradientBoostingClassifier
0,0.027516176643921624
1,0.019443654163267623
2,0.021350255971530972
3,0.02220084521280825
4,0.02146164701438024
5,0.02004877471721822
6,0.002023183832555285
7,0.013621085691183138
8,0.010438440957080899
9,0.007680558300337198
10,0.020370230241673424
11,0.018962375877358103
12,0.01727079055910023
13,0.022989030868570935
14,0.0007474496096107976
15,0.019082828423559503
16,0.020326134764951296
17,0.030827953873220536
18,0.024016801805793984
19,0.02472774264443162
20,0.020939190884837925
21,0.022613881690929472
22,0.02051557450254572
23,0.018105578033003656
24,0.022777742584113466
25,0.02192204864884934
26,0.02940040017112023
27,0.0045515386900077375
28,0.01612325621111034
29,0.008348244961500651
30,0.005503499584587896
31,0.006798799911249481
32,0.0079650000287562
33,0.0013097822223496279
34,0.08505101891735846
35,0.046734135004220294
36,0.03950739432143934
37,0.04519648619316874
38,0.018210167941165218
39,0.04139217480487484
40,0.000903186160897255
41,0.004260215739445257
42,0.0
43,7.266314787821379e-05
44,0.0033763445014244648
45,0.0009566046929544549
46,0.0013827883840370656
47,0.00041380125512750196
48,0.0008162495508878685
49,0.03542490588794238
50,0.016934982361018088
51,0.004538352413662884
52,0.06255740093361548
53,0.0005879054102549562
54,0.0029801021016260185
55,4.842954396304889e-07
56,3.902714470100689e-05
57,0.0017578505165248123
58,0.0005383190005286803
59,0.0016009813514905682
60,0.012785958670800856
,GradientBoostingClassifier
0,0.040638296772521676
1,0.01586161787360137
2,0.023017291832114244
3,0.017812194853784873
4,0.020322886970955162
5,0.01975170127584932
6,0.003056833355221072
7,0.010927169007801326
8,0.012598810697356936
9,0.009188757296507043
10,0.022277220876922476
11,0.013542145233783673
12,0.015618044862381662
13,0.028232039923910563
14,0.0014246295076656282
15,0.019613453394257203
16,0.01960734550651348
17,0.03340729323027598
18,0.020443313729561735
19,0.021426036774434703
20,0.022792773604247293
21,0.024023187038613034
22,0.02159005061126971
23,0.018939094728700916
24,0.02090258720447441
25,0.021542926590357243
26,0.03902898687813362
27,0.005228033036338135
28,0.012882002758560593
29,0.008642594213039003
30,0.0038737891293459054
31,0.007705284022130811
32,0.007749656238218614
33,0.0029189646163389304
34,0.0571984070304647
35,0.06037986218332918
36,0.0466733733777232
37,0.04765350257664712
38,0.024991283663311763
39,0.03432483307464674
40,3.8753894910419e-06
41,0.00918751439780909
42,0.0
43,1.468074469077549e-07
44,0.003355574618089749
45,0.001155672466627429
46,0.0021904950394271597
47,0.0005175370149745958
48,1.639111909199268e-07
49,0.03366933300059556
50,0.015793359701646713
51,0.004514354033502745
52,0.05137842110055587
53,0.000564212102852612
54,0.0009388994315376384
55,3.3406780840652497e-06
56,6.7123889814321935e-06
57,0.00039613718377338314
58,0.0005649948520733616
59,0.0032312780382570618
60,0.014719702291771745
,GradientBoostingClassifier
0,0.03175875012985209
1,0.012424625145977138
2,0.022534760495058162
3,0.022434855110357907
4,0.01697351585860846
5,0.02210950305432053
6,0.001345210230912418
7,0.008936072463487887
8,0.016941652473314868
9,0.00629464114258845
10,0.019973795141693156
11,0.01678583289359021
12,0.014948977779050285
13,0.023758370294869664
14,0.0003833491015382348
15,0.022058837900055594
16,0.022463032195893823
17,0.025111678147148177
18,0.024010247804609253
19,0.01917594602794663
20,0.022408497119082483
21,0.020950250645742876
22,0.019012295968299307
23,0.020674653835962745
24,0.026034381181135883
25,0.03014709013219919
26,0.04219105217873257
27,0.0036969411270571756
28,0.013053487893860674
29,0.005892572848055503
30,0.00602930764615227
31,0.007265588362745734
32,0.00715164351258686
33,0.0023886922609496785
34,0.06519161563988209
35,0.06108690561521529
36,0.030239452442377645
37,0.042496326130568064
38,0.021415904281161652
39,0.04053624197787412
40,0.0005630704793161203
41,0.009938755122936167
42,1.1675279427824286e-08
43,7.810225441617231e-07
44,0.0031326296367520817
45,0.0010320712028171807
46,0.0022075279136921384
47,0.0015706175704965034
48,0.00011539645216045707
49,0.04566215659144573
50,0.017001508894802685
51,0.006951958772892495
52,0.055952725284846475
53,0.002351369586420059
54,0.00218981043752964
55,0.00017513107261489945
56,3.7501140627129606e-07
57,0.0010149850226318024
58,0.00028881166757305265
59,0.0019440596652948966
60,0.00961969272603314
,GradientBoostingClassifier
0,0.03730137097517855
1,0.019519612304965763
2,0.023115747217984612
3,0.01677544346490608
4,0.029560740084607646
5,0.024184455752292573
6,0.0015362270495249543
7,0.010192306166415744
8,0.012275534531810406
9,0.005899684448609978
10,0.015103764057287746
11,0.023960679984846373
12,0.020188859236971723
13,0.02643480454177181
14,0.00025536333746501864
15,0.025797474227918355
16,0.027423966012703825
17,0.03280236682985524
18,0.019226557460652657
19,0.02180714221977867
20,0.033355999352263584
21,0.020663503601146258
22,0.017381655145286827
23,0.024524249771027115
24,0.0193624371940048
25,0.022126983111496017
26,0.03459096392524883
27,0.0016894999029291912
28,0.008867144802997856
29,0.006026344015526755
30,0.0031302527833928385
31,0.007344381055145031
32,0.006736660869555461
33,0.0019461878629282192
34,0.06472908963983096
35,0.048025058371583676
36,0.053890210575087
37,0.04717599561930055
38,0.01340021700760431
39,0.03642449240088741
40,0.001026656169690082
41,8.155107444290187e-05
42,0.0
43,0.0010833365365216596
44,4.886043330890374e-05
45,4.6196026326620106e-05
46,0.0012235095186343512
47,0.003550060755368303
48,0.00014410626562483598
49,0.047737737947145226
50,0.012257897949769937
51,0.0012266214669007965
52,0.04433696438249872
53,0.0014170167005194752
54,0.0005053407319315646
55,6.7975256121682604e-06
56,8.293698166035695e-09
57,0.002241474055751005
58,0.001003500278670859
59,0.0033301065020637038
60,0.01397883047273068
,GradientBoostingClassifier
0,0.024827344963709527
1,0.026095215562481004
2,0.02164143453601011
3,0.02133119041005896
4,0.02326776383266302
5,0.0216873060575021
6,0.0023994679632243594
7,0.007381473425845117
8,0.012009882078324255
9,0.008037495780759742
10,0.017110246602162725
11,0.015447132892642176
12,0.0195551400399087
13,0.02136844156244671
14,0.0010730479200009508
15,0.023930766502781295
16,0.02549010238476863
17,0.033797443639605636
18,0.02359184748500664
19,0.017926671353238322
20,0.027626349599801987
21,0.016631199396170575
22,0.022328825443490612
23,0.016689917644634258
24,0.02153169032445125
25,0.019808245672155014
26,0.03643830790527968
27,0.0016377637785077548
28,0.009866336932341818
29,0.007152212295121799
30,0.0032709741479136955
31,0.009058360043053272
32,0.013476612583213789
33,0.002970037726411407
34,0.06950520677110773
35,0.0500978258664302
36,0.05654929183151611
37,0.03721810764637384
38,0.015212391251804928
39,0.03558314239519413
40,0.0013347558934437666
41,0.0004840039518032737
42,0.0
43,8.86325178200645e-05
44,5.965353284548103e-05
45,0.0008069372031603324
46,0.00015406029550558663
47,0.004674320190616062
48,0.00039768878544227084
49,0.04572681805897395
50,0.013835802684111996
51,0.0015682896445374556
52,0.06306415392242556
53,0.0009730514307351282
54,0.0012923994846919145
55,6.518487883896646e-05
56,6.1697565165891885e-06
57,0.003506058602715516
58,0.0021548993331516114
59,0.0065220746652899465
60,0.01266283091926066
,GradientBoostingClassifier
0,0.031744096640882534
1,0.02320034624339248
2,0.017024592845805882
3,0.019930189373531873
4,0.038948781543366943
5,0.028390038796327448
6,0.001732357326287742
7,0.006095989800357306
8,0.013626435262437382
9,0.005528177964942781
10,0.023704932813279324
11,0.021684790836482892
12,0.017004433149562397
13,0.02247342420108439
14,0.0014934985736220396
15,0.025624180410706826
16,0.01946035883143539
17,0.03665465551299655
18,0.02321756026329289
19,0.018403488926216967
20,0.02166062805241859
21,0.021299366844217387
22,0.021953580328861366
23,0.016568966734599292
24,0.024991021436356297
25,0.022564036907975985
26,0.046332690066679554
27,0.006944942586217514
28,0.0067374568683969335
29,0.008070271511455967
30,0.004281733093489239
31,0.0061908394253993495
32,0.009499871970153647
33,0.00251113682430639
34,0.056925241855384806
35,0.036809598682905405
36,0.03936030083130703
37,0.055010615614366085
38,0.019532627347271285
39,0.037036699414618686
40,0.0021191421879176377
41,0.0007021512500549808
42,0.0
43,5.3543019800205555e-06
44,0.0004987658744811522
45,0.0011791938832399502
46,0.0021135784532429784
47,0.0041367474994837665
48,5.339789027334407e-05
49,0.04647097601082176
50,0.0051192253881290825
51,0.0010773418752852363
52,0.05341923922525338
53,0.00022443191631669424
54,0.000742521612595057
55,1.39807916449336e-08
56,1.0992096884500725e-05
57,0.0013562265070102082
58,0.003208987801487164
59,0.003187781723562354
60,0.014149974808796185
,GradientBoostingClassifier
0,0.028618171008207984
1,0.02130566558664177
2,0.018844834553390487
3,0.018773597599395446
4,0.03760922501525508
5,0.028804079495067175
6,0.002333518420151164
7,0.009690681241144831
8,0.00994465889959031
9,0.006299942345496245
10,0.026003451580526936
11,0.01775302495001317
12,0.02015985349518357
13,0.020778709104666757
14,0.001014191915808164
15,0.02488313486254056
16,0.01625842780326116
17,0.039020446266666
18,0.022308329143264992
19,0.023339841258024574
20,0.02939384114509206
21,0.02544559624805475
22,0.020132199790903294
23,0.01492067974320868
24,0.029530960678950915
25,0.022391947436262785
26,0.035499657800316095
27,0.002778039873387284
28,0.006764657831767436
29,0.007467879354258933
30,0.006713971962083018
31,0.007791630206876776
32,0.007493563316877848
33,0.0026389427628336
34,0.054224077281404444
35,0.045211327728938516
36,0.04617715125394741
37,0.04441181375750779
38,0.015001109046671401
39,0.039069973211179554
40,0.00010706758049334026
41,0.0005000437543854672
42,0.0
43,7.514414649495564e-06
44,0.0029278355132132754
45,0.0010863118421584367
46,0.0014464173667191112
47,0.0031738668479278885
48,2.006406618943965e-06
49,0.04764335367071957
50,0.009714393841729948
51,0.0021637388133648894
52,0.05089780361793752
53,0.0011938912420251338
54,4.695892161442307e-05
55,1.198115408844938e-07
56,0.0
57,0.0021734027420835353
58,0.0039605547796178735
59,0.0048815301600116665
60,0.011270383698369647
,GradientBoostingClassifier
0,0.031882938256652865
1,0.0201469061928511
2,0.023832394949183433
3,0.019858495688688093
4,0.020701134625464572
5,0.02226682446472175
6,0.002519436197632947
7,0.010199438448718462
8,0.010171059323284621
9,0.00841323650847468
10,0.027803167797144875
11,0.017696180550732944
12,0.01400871820817266
13,0.02198736664792846
14,0.00022193059867585212
15,0.020439332155837316
16,0.02043846694692123
17,0.01954047843206157
18,0.025219531183238043
19,0.024121998102976872
20,0.026888593927465385
21,0.0190341804553016
22,0.02505718677791739
23,0.017777262592437795
24,0.023949968663095973
25,0.03319891179842434
26,0.025313945004495877
27,0.004417893106318605
28,0.012231280224845929
29,0.008333499404579685
30,0.006065932053800887
31,0.005813173759159212
32,0.007015215809765851
33,0.003078233154342927
34,0.05832482686880623
35,0.0726587175790994
36,0.035948456585656784
37,0.03997135986004439
38,0.016825452651365123
39,0.0353289487946093
40,4.271590087440249e-05
41,0.003584273605635376
42,6.668323792977651e-08
43,0.0006990156791978042
44,0.0010453075035563642
45,4.55021705345156e-05
46,0.0012164975747391254
47,0.0032243735569931066
48,0.0007755254006152467
49,0.06135738366696561
50,0.015799079126617856
51,0.0027165110724353078
52,0.05017494415904136
53,0.0015260909907172317
54,0.0011039195718710879
55,2.5201385704853447e-05
56,1.712811810155229e-05
57,0.0014089398828286976
58,0.00033711315109978876
59,0.000710336870569784
60,0.015487999577768138
,GradientBoostingClassifier
0,0.02979990296657154
1,0.018831791767116426
2,0.02065331414183731
3,0.017724296175365303
4,0.025765701851003436
5,0.019661372895338803
6,0.0014539508983552355
7,0.010646245223376425
8,0.01177971688610081
9,0.008234007548277017
10,0.02001472597471962
11,0.02006498287906014
12,0.019139718757858158
13,0.022188886215090964
14,8.838256593110998e-05
15,0.02545444639719221
16,0.023300581249627788
17,0.028138260645887172
18,0.024644152717086757
19,0.019145385224710175
20,0.02221704626374317
21,0.02783905757802107
22,0.027984164128222553
23,0.01869710500320066
24,0.024117124070097064
25,0.02092843975005825
26,0.028649679450515844
27,0.003912050218769001
28,0.013343695473716942
29,0.007102236953635772
30,0.00666581704919851
31,0.009882658964974261
32,0.006845365832793745
33,0.0014103416948672688
34,0.05182790628611835
35,0.058518435854737656
36,0.03383643406670506
37,0.039063730784652896
38,0.018964319674226262
39,0.03856213262259377
40,0.00014812024352827948
41,0.002830420974951295
42,1.4875894490777736e-06
43,0.0009125595621553188
44,0.0038963797840729096
45,9.532327160529602e-05
46,0.0009850802653138815
47,0.004146561692582058
48,0.0
49,0.05466371125861857
50,0.013278135611561511
51,0.0024906010158795527
52,0.06384787279979276
53,0.0027254178396758626
54,0.0015525467850318068
55,0.0
56,0.0003291052056100291
57,0.0019321937686393295
58,0.0014816376496644115
59,0.0038426821370934707
60,0.013742597843420032
,GradientBoostingClassifier
0,0.03158825284205017
1,0.016354936598800225
2,0.018602887951468045
3,0.01761574985352315
4,0.02242454196998408
5,0.020326656350928667
6,0.001854439957708379
7,0.008539417097808673
8,0.013988391885098922
9,0.006705391339967818
10,0.022306746527954245
11,0.013723009182309167
12,0.02305837901142649
13,0.02335964407159283
14,0.0005981027279595451
15,0.02663407707107298
16,0.023074315093912355
17,0.029767156138268205
18,0.0190811796071773
19,0.023784176687500665
20,0.02290883873442432
21,0.022063595660869274
22,0.023527823698467846
23,0.014413895686998602
24,0.01703471503052535
25,0.028412325270481868
26,0.03189820054601589
27,0.004786084067220721
28,0.01228357363368286
29,0.00622246462530009
30,0.006991524888910998
31,0.004932901220564907
32,0.010672163287859202
33,0.0024981662869164936
34,0.06477919538766043
35,0.05310777294497864
36,0.04275590599320969
37,0.04640069379741752
38,0.024597927234041386
39,0.042969548120532046
40,0.00015119255548630184
41,0.0058171296030940815
42,1.6261548621505348e-08
43,0.0004620096597818461
44,0.003549573701238473
45,0.0018359414185796952
46,0.0012153093302842868
47,0.0005559220689438343
48,9.777774083349158e-05
49,0.044556272224663455
50,0.010517537100188849
51,0.002146326113371185
52,0.05817865793852085
53,0.0008759088987505724
54,0.0011460566495346373
55,2.776301432796329e-05
56,2.833397861382999e-06
57,0.002904395403181629
58,0.00020334219275472816
59,0.004297034608830058
60,0.014814232035634286
,GradientBoostingClassifier
0,0.03483695843217725
1,0.011577767524394652
2,0.023292633067345282
3,0.018504568044796704
4,0.021319435158978058
5,0.018662514615323124
6,0.0022091750879218615
7,0.008954613875633292
8,0.010958715996224503
9,0.00845041116469698
10,0.022296708364254018
11,0.01886971578411004
12,0.01867031776813818
13,0.017579459377066946
14,0.00030038968094446187
15,0.028589548254956836
16,0.025154773756554036
17,0.027664752843062548
18,0.02246369361080171
19,0.017661210638670457
20,0.0303050885704844
21,0.023242646901566546
22,0.02393254712308973
23,0.013340740555652656
24,0.02202395275710953
25,0.0272009020715585
26,0.04770884894836021
27,0.0042583992458000534
28,0.016701304270266306
29,0.006189993727595898
30,0.005377731620652018
31,0.011807187719297669
32,0.008336687919431342
33,0.00218851742527521
34,0.055342040221513254
35,0.05694749088893889
36,0.0458049960700591
37,0.04902813304655815
38,0.016585367267123882
39,0.03899736812317768
40,0.0007174386493250516
41,0.00159563853370731
42,0.0
43,1.1418849598832335e-05
44,0.0007582273278302522
45,0.0011771840527049896
46,0.0008412543976009846
47,0.003992392148398211
48,5.173770022768146e-06
49,0.03430441307824476
50,0.012914025169917395
51,0.004863973756041159
52,0.0505277098696388
53,0.0019955692646320116
54,0.0023798730737091683
55,1.884340417925453e-05
56,2.763449684037287e-06
57,0.0015448792094156314
58,0.0003488237877312338
59,0.002757466144446408
60,0.015905624543609685
,GradientBoostingClassifier
0,0.03169969966339322
1,0.0190575810282593
2,0.026163700251775956
3,0.022375752262904322
4,0.01856422502609994
5,0.020229961200325053
6,0.0009914351720979354
7,0.007202866652583571
8,0.00902013462496788
9,0.00493943242453043
10,0.02412508948888284
11,0.017491811889002038
12,0.01765370831398781
13,0.018794182398604288
14,0.000253772205951145
15,0.026394775092880785
16,0.02853104419881405
17,0.03137630543870214
18,0.01684203646936824
19,0.022302294883790236
20,0.02431604000995481
21,0.016157367129031257
22,0.015301217459554149
23,0.01874778351399595
24,0.02055763493359387
25,0.022958833560829343
26,0.027637312813636718
27,0.0006380743510435178
28,0.013563585494223426
29,0.0071356543433352786
30,0.0052004220023832695
31,0.013418416285542108
32,0.0063768526905499286
33,0.002435494798858383
34,0.07176854351470338
35,0.05158129604481488
36,0.029104351381724815
37,0.04035553236353593
38,0.027527764051141178
39,0.051820349631011495
40,0.0013298882355374214
41,0.0077297024225931946
42,3.3732520775082874e-07
43,2.3406558764378876e-06
44,0.003341998875185426
45,0.001433535374465236
46,0.0004983263201821698
47,0.004893984123448113
48,2.1835995960148387e-08
49,0.07269314905970069
50,0.013475681318993992
51,0.0006014056968918031
52,0.03226832867602703
53,0.002922078180092711
54,0.004441090002238293
55,2.026166592642762e-06
56,0.0
57,0.0022814272693309537
58,0.0015270473298206783
59,0.004369837908616638
60,0.015575458162818133
,GradientBoostingClassifier
0,0.027136201758319708
1,0.01427127439617043
2,0.02466684262784229
3,0.020143415403375827
4,0.024905450733287413
5,0.01676628474925141
6,0.002774631542488914
7,0.007742225418544016
8,0.016584292387350565
9,0.005234850798836037
10,0.019929116081270282
11,0.019297661433819727
12,0.01983037508655141
13,0.022043490042656266
14,0.001486240782287571
15,0.02125127070395552
16,0.021962363832409477
17,0.028657268617494455
18,0.02645754411204348
19,0.02412295213054036
20,0.02175287482705222
21,0.024297045708825713
22,0.01777633637866593
23,0.011026565532314176
24,0.0248689959244676
25,0.024013397761651623
26,0.04646666750850683
27,0.005065938133225343
28,0.01238389059146522
29,0.0067356991463966304
30,0.00664126264967665
31,0.007179878041831856
32,0.007426914429656592
33,0.0018451811555914722
34,0.07711572409698002
35,0.058091510742385784
36,0.04257902818815762
37,0.04504161918915688
38,0.01912061708074834
39,0.040689672682872435
40,0.0016987671871987113
41,0.0029371318470690394
42,1.2368738139207838e-06
43,4.557332474418596e-06
44,0.000608118451171775
45,0.0009369301118604452
46,0.001986340599808291
47,0.0031360833862454163
48,3.2836768124846046e-05
49,0.03174320649515926
50,0.017324405660827196
51,0.005916105569528717
52,0.046692246722641974
53,0.0006105744611279153
54,0.0026216093596761387
55,2.893447960472206e-07
56,3.1118733947955687e-07
57,0.0013397121314138532
58,0.0010370002033515723
59,0.0040846550040545835
60,0.01190530889419233
,GradientBoostingClassifier
0,0.026999185104185783
1,0.018269084492089527
2,0.019752004658761643
3,0.024062810649528397
4,0.024898275576389788
5,0.019474339624851327
6,0.0035681942545317154
7,0.00909077837232738
8,0.010768889180593143
9,0.005009490113339762
10,0.01942428100699928
11,0.018032373800372824
12,0.01573367317552918
13,0.02204363560496511
14,0.0017080947069581598
15,0.017773121842578062
16,0.02730733222923001
17,0.038131385394544484
18,0.019779615273190512
19,0.019065864966964777
20,0.02575335048032117
21,0.023770751750348675
22,0.022826909425570852
23,0.016451458029948917
24,0.03175472076138702
25,0.022999200360925752
26,0.02950969748935268
27,0.002106563206869548
28,0.012427541189999084
29,0.0077085878467381685
30,0.004693478202572262
31,0.00621965913459113
32,0.007763999517863838
33,0.0032806753256884877
34,0.07929373999340285
35,0.0508330629662147
36,0.042920705753194725
37,0.04543328870029641
38,0.02180506758085344
39,0.03780257885329264
40,0.0015680019168347796
41,0.0039901764097516655
42,4.142088470523044e-08
43,6.612300766491928e-05
44,0.00014676120641168175
45,0.0019711210196033226
46,0.0017036307354802885
47,0.004843840730361587
48,8.595191292536557e-05
49,0.05428796665599513
50,0.01248907704879014
51,0.0016210039521033048
52,0.035205390162436526
53,0.003308371080835684
54,0.005548521325485342
55,9.381953267749196e-05
56,0.0003883924022979805
57,0.0018542100231873277
58,0.0012683313509106767
59,0.0023610575552668
60,0.010950743952732213
,GradientBoostingClassifier
0,0.045855558393609115
1,0.018100338180039685
2,0.024097954803102877
3,0.022309221598539403
4,0.02952994191420092
5,0.01866077688950455
6,0.0010948912133560834
7,0.007711505165701952
8,0.013950919619565363
9,0.006757484828564575
10,0.02473614786337176
11,0.01630761603337513
12,0.019146379996424018
13,0.024179037942487266
14,0.00032014522009084743
15,0.02086032180525671
16,0.025250815838521543
17,0.03401090382876262
18,0.01682625284441243
19,0.024132716490475978
20,0.031638987074980945
21,0.01764468513688703
22,0.02286103814854037
23,0.01834034108461228
24,0.0194926436977687
25,0.021108256405977043
26,0.022982384331798694
27,0.0015574257098688725
28,0.01131781207412676
29,0.007446757021436109
30,0.006083134440295798
31,0.00902564420445249
32,0.005625945194188702
33,0.0010666594812139753
34,0.07644708127997037
35,0.03860282018536189
36,0.03702026273584871
37,0.039227481979794955
38,0.022071340529808206
39,0.04177891006597643
40,0.0005869309582056032
41,0.002006450180655138
42,0.0
43,6.25431895742045e-05
44,0.0005467687295221455
45,0.0012241589224653282
46,0.0009710802191831636
47,0.005012391806423349
48,0.0008603318371057315
49,0.0710726540945712
50,0.010757021264596982
51,0.0009083555413047359
52,0.041626745978154134
53,0.001901828756244242
54,0.001055296961299243
55,0.0
56,7.02027375024686e-09
57,0.001098403324970114
58,0.0008473347207103609
59,0.0020975559148778177
60,0.012185599327591452
,GradientBoostingClassifier
0,0.031044311086133754
1,0.017018070486615144
2,0.019367477564717173
3,0.01759642386017527
4,0.029031408723185086
5,0.023671691648797497
6,0.0009763649970450337
7,0.009427938902543858
8,0.012752953182436352
9,0.009055527315239904
10,0.015511536187529542
11,0.018230404989709733
12,0.018600475916075422
13,0.015555183900846007
14,0.0014379404254924893
15,0.027806070414663788
16,0.02154346181918197
17,0.024684396190294753
18,0.01822763838334917
19,0.019389461036867017
20,0.021375832985779903
21,0.023662549612891094
22,0.02066523017135741
23,0.017662131214761023
24,0.02195379767670645
25,0.026026277091997226
26,0.039122604533407865
27,0.004111592292096807
28,0.0049527262395660035
29,0.01205086481474314
30,0.007944332502246151
31,0.011982333949190524
32,0.010718452410952813
33,0.0014955945119560945
34,0.046516562893835184
