,ExtraTreesClassifier
22,0.014100048785510457
23,0.012994498124050036
24,0.01559621932221879
25,0.016785822357175968
26,0.03938056860331481
27,0.016159168234156043
28,0.008402491662369206
29,0.011684542362834333
30,0.0052500680526844715
31,0.00831774284472285
32,0.0073678877559495625
33,0.01607835456161483
34,0.10986408180626729
35,0.02404917712118163
36,0.031806717121398646
37,0.016475899805868874
38,0.022414894864963876
39,0.011330381804913319
40,0.009151223364111892
41,0.005523404909247541
42,0.0011027355760438353
43,0.0008609469839452916
44,0.008135114683938434
45,0.0025371716311039776
46,0.004773231108143362
47,0.0033604309357951677
48,0.0015149066368309858
49,0.07681906686663004
50,0.015013064722654986
51,0.02252457588984364
52,0.08121468871972706
53,0.003942312664507336
54,0.001327723442383169
55,0.0014729439286548694
56,0.00028594684610442933
57,0.011762103358013875
58,0.005068369621773906
59,0.01647439560497205
60,0.04093416700404476
,ExtraTreesClassifier
0,0.022465117949587596
1,0.012879055767444293
2,0.017028589051440855
3,0.008546258030626959
4,0.02107467564367246
5,0.012117200717805442
6,0.0051306360005550335
7,0.009191550454096746
8,0.008248908171391442
9,0.007174152014344147
10,0.012192876536145536
11,0.010581801906863775
12,0.010367440660892084
13,0.010912618575161171
14,0.006065347984950571
15,0.016495291197179518
16,0.014816172269705568
17,0.01323467902346347
18,0.015577246487412403
19,0.015360926536339409
20,0.017724235310844594
21,0.016595318087314556
22,0.01417390960422049
23,0.014917495868955223
24,0.0143877310636294
25,0.01498498629747186
26,0.04269557828881781
27,0.018746292594742028
28,0.010429977820625708
29,0.00868767925269606
30,0.004066548808343265
31,0.007461401752718936
32,0.005650197267887537
33,0.011150567715711593
34,0.11751481836653514
35,0.025191491562914795
36,0.025212707422978764
37,0.011229559592797865
38,0.017731921367366826
39,0.01124651223161776
40,0.011802736118697848
41,0.006535125264609981
42,0.0006584388317335518
43,0.00034799591741774597
44,0.005273200902404075
45,0.0022634111120985803
46,0.005167700084217176
47,0.00270737296844669
48,0.0009782327378210355
49,0.11101142273105788
50,0.012152273141920467
51,0.013043359869000681
52,0.09638686783240806
53,0.005272575069762795
54,0.002210640535190669
55,0.00237642832471671
56,0.0004297744530023277
57,0.015200306450396772
58,0.005475417935681004
59,0.010324657471908881
60,0.03112258699023833
,ExtraTreesClassifier
0,0.017856563400893633
1,0.013834357923948912
2,0.014207332741653408
3,0.009976875001709054
4,0.015167679407272684
5,0.011346931428881213
6,0.005933318751473871
7,0.010921362410350988
8,0.00961290579557439
9,0.0074985567965383925
10,0.0168973436688966
11,0.011212084431341491
12,0.015910300095486902
13,0.014883305767072648
14,0.006764040485888744
15,0.021077657016306452
16,0.01341127590845647
17,0.014034230841724584
18,0.01454906184370766
19,0.014679616170237504
20,0.015385949778674557
21,0.01573569209157069
22,0.014868268442208597
23,0.014820436331149213
24,0.01707547100501858
25,0.01464191222833043
26,0.03354481867906038
27,0.016475872195928224
28,0.009521139952540603
29,0.009627729526709379
30,0.004625087560771848
31,0.007485578431931971
32,0.007175873733483701
33,0.014810268866071778
34,0.11641299097184968
35,0.023702070501941983
36,0.03535552601846105
37,0.015365418852347134
38,0.022740989872844404
39,0.012109745545770158
40,0.013000951762891788
41,0.00540278398102667
42,0.001478119575768205
43,0.001121297781044597
44,0.0063286344973816225
45,0.0033560523659538254
46,0.004923560219165558
47,0.003765787595966626
48,0.001197253698230859
49,0.08413035521915692
50,0.013009079355955393
51,0.022898085084026305
52,0.07597706915029168
53,0.005652510318069785
54,0.0015338737201259511
55,0.0010768599484896541
56,0.0003199641269736911
57,0.013059359017125847
58,0.007090144926164581
59,0.017116687969919928
60,0.03630592921219047
,ExtraTreesClassifier
0,0.018859924672296295
1,0.013582388188562717
2,0.014808260649790043
3,0.0100758688072689
4,0.014751847864300787
5,0.01128057105273642
6,0.006816443735012745
7,0.01279442899230324
8,0.009170941953084617
9,0.008667801058557105
10,0.017939720742889794
11,0.013617319548695208
12,0.017422951551685023
13,0.013100840915169864
14,0.0069882594898802095
15,0.02377705983835145
16,0.01328590601004987
17,0.01339279887268823
18,0.012232875709785705
19,0.015009454809066897
20,0.01494273952931412
21,0.014658438716638533
22,0.012955873928724892
23,0.011115486324933595
24,0.01514303079177936
25,0.014615689627519161
26,0.0372565558189552
27,0.015579361371503907
28,0.00900914857490553
29,0.009756435499460177
30,0.00500497237682172
31,0.007617113206574115
32,0.007216065976427322
33,0.015153964879937443
34,0.13330649871220585
35,0.0208685956883352
36,0.029126513440980675
37,0.013181919677541818
38,0.026358277770976483
39,0.011700451955580662
40,0.006420323709827487
41,0.0039042049394938027
42,0.001123652392179557
43,0.0004537150483324865
44,0.006440144647623606
45,0.004731111737836352
46,0.0051690641042202775
47,0.0030516448468903253
48,0.0007038875069801606
49,0.08876205110370164
50,0.012107039659032558
51,0.022664276199245225
52,0.07445367328155798
53,0.004677869784617535
54,0.002246780991958313
55,0.0012308862346764456
56,0.0012066459526831343
57,0.013945686918750998
58,0.005068999234891267
59,0.01602671309177733
60,0.033468830282432666
,ExtraTreesClassifier
0,0.01895151807207597
1,0.015478365244875442
2,0.012826616541470477
3,0.008738442592323514
4,0.01876105508807997
5,0.014263372988967586
6,0.005539719205779313
7,0.009291846104220059
8,0.008424375595046904
9,0.010404912870154506
10,0.014869094873392677
11,0.014176254731248464
12,0.01342199221831059
13,0.012989965328424969
14,0.006145546831796744
15,0.018939066856661774
16,0.013666365729483636
17,0.012945800302663011
18,0.013986916207045192
19,0.014278505853424026
20,0.01577120839311531
21,0.016491445775466334
22,0.013632001897148251
23,0.019999909164249062
24,0.012990678340301822
25,0.01686804433276451
26,0.039494726857598264
27,0.014992714175272532
28,0.009653967199393246
29,0.009699390525249095
30,0.00534946912008365
31,0.005761774513236703
32,0.007586029930180442
33,0.012111157538723362
34,0.10498421463581455
35,0.029411648329583876
36,0.02273584546295336
37,0.01328216997166434
38,0.014689567582075404
39,0.010207505858860795
40,0.00832937436904845
41,0.006239014884797992
42,0.0010410015506407515
43,0.0009484199185999583
44,0.003406220561140742
45,0.00393802430147133
46,0.0046042565088816635
47,0.004659977468794808
48,0.0019439293288183012
49,0.09289392065839319
50,0.01707765882627523
51,0.015099411530004679
52,0.10633246680962552
53,0.009823054595377596
54,0.0031491751992121482
55,0.0027808825506107316
56,3.581265312629085e-05
57,0.014304689211891748
58,0.007856518473824218
59,0.013909499329011287
60,0.02781348843127361
,ExtraTreesClassifier
0,0.02073397284213476
1,0.013794798003469015
2,0.015314445920072988
3,0.010060713191336288
4,0.017825606360652793
5,0.010978346111391637
6,0.006987857030423808
7,0.011140797585060503
8,0.010748901805779589
9,0.009582308489204548
10,0.016523143448026977
11,0.014332531102312848
12,0.01645721024742892
13,0.014484889135805382
14,0.006869713561646099
15,0.02519347964849957
16,0.012908085751062616
17,0.01393133793362497
18,0.0135782501946939
19,0.015793875027932305
20,0.014448019224368433
21,0.014919350529641152
22,0.013832821236574741
23,0.01501024804579617
24,0.014463393385611636
25,0.013980557286923165
26,0.04088142305439312
27,0.015894443430649795
28,0.008680356353376543
29,0.010130386968988776
30,0.005351185572071554
31,0.006284290267209409
32,0.007295154943787226
33,0.015645211956559282
34,0.11777047605219704
35,0.02225178121679645
36,0.029313399353453243
37,0.014172928031761043
38,0.025943921167882786
39,0.012790464582781783
40,0.010341874810350735
41,0.006925287668596423
42,0.0011810753495251007
43,0.0007523795032134629
44,0.00671432171300304
45,0.003753126441525627
46,0.006022074373770606
47,0.005581279150688397
48,0.001457785057590976
49,0.07759466665694853
50,0.012298398946469453
51,0.023775650565367224
52,0.0733169399823929
53,0.006297104104536322
54,0.0017294102195187266
55,0.001691967212384171
56,0.0008252787922270921
57,0.009399773112250735
58,0.0064314159842373386
59,0.014045437629925576
60,0.033564676674094726
,ExtraTreesClassifier
0,0.023060120426270522
1,0.01416848352331386
2,0.013940850582666937
3,0.010705400780648468
4,0.02195321506457514
5,0.012780656026203091
6,0.005247245812430879
7,0.01061194111200004
8,0.009892107029230122
9,0.009894468309427277
10,0.01496674665598075
11,0.010353143936750105
12,0.01213781993931563
13,0.014113844630335548
14,0.004204804475390926
15,0.02170737136268032
16,0.013555941541679259
17,0.012952578117096856
18,0.01512965764198723
19,0.01582184267794486
20,0.014643890195131237
21,0.017342074787956085
22,0.014233149791708493
23,0.017870311421647925
24,0.015462777091118157
25,0.018837386332264738
26,0.04377015859790806
27,0.016317478580129437
28,0.011784476753138269
29,0.00954587702068172
30,0.004977276965792981
31,0.004912821467773917
32,0.007878066640756692
33,0.012063828819882622
34,0.12349373189378438
35,0.02712224835888942
36,0.02083230107424804
37,0.010847484713517173
38,0.01665515294692063
39,0.011540584130948404
40,0.009739971941202135
41,0.008263232888334948
42,0.000608883707866963
43,0.0008397792210062341
44,0.004630214293212626
45,0.003930120764484218
46,0.004376678732523588
47,0.004906232446871449
48,0.0013827738846432546
49,0.08173607612489796
50,0.015536110987986502
51,0.012894793054863664
52,0.08670936918306231
53,0.008760458658825456
54,0.0037367429533947767
55,0.0022609007978737577
56,0.00017264373089396248
57,0.013131235030184561
58,0.007668545813511623
59,0.01175265980869071
60,0.029633258745543033
,ExtraTreesClassifier
0,0.020131109879350295
1,0.01371418170283057
2,0.014985414201598322
3,0.010527865469766928
4,0.017038630711350894
5,0.009805669847288749
6,0.006264748487027671
7,0.01038485154073714
8,0.011152865330951486
9,0.008434030485890746
10,0.017701485713030617
11,0.013669953834675239
12,0.015889053724355274
13,0.013112701926278442
14,0.0056884929660037855
15,0.022140796460059925
16,0.013968936647565999
17,0.014849626200526218
18,0.01386330994744266
19,0.016070188751297395
20,0.015580515664523226
21,0.015065680922331452
22,0.015902221893830743
23,0.013362676513688504
24,0.01563723960911957
25,0.01508827321718683
26,0.039293978867372695
27,0.015993067319813335
28,0.007639031802193501
29,0.010572969436926235
30,0.005199726101156379
31,0.007380249331461789
32,0.006993356693766093
33,0.014688317086654192
34,0.12291802987225721
35,0.023855479471838737
36,0.02696235646841765
37,0.013411903187957916
38,0.023013807613993728
39,0.012103981287057395
40,0.0071990718537743095
41,0.004908195404502876
42,0.0015430787352054354
43,0.00109724378421506
44,0.007657167335346102
45,0.003699979681454734
46,0.006293070414382295
47,0.004225974535605815
48,0.0018624151546483949
49,0.07657865525174758
50,0.013141312001774541
51,0.019724697957151614
52,0.08392916986615263
53,0.00565540579049
54,0.002161660376347088
55,0.0009114969316249438
56,0.0011226953436256873
57,0.01227264186107785
58,0.006061205339044576
59,0.013404435709101013
60,0.03649365048315194
,ExtraTreesClassifier
0,0.01794936878494256
1,0.011793120567171557
2,0.014120359088230944
3,0.009354180300442865
4,0.01700023069246493
5,0.010258479792886476
6,0.007531617013684702
7,0.010378812120937431
8,0.009387921207456608
9,0.007379307706363803
10,0.017232715527902703
11,0.01250962136600354
12,0.015740941289820797
13,0.013429049119548609
14,0.007922776827999509
15,0.02581225106201908
16,0.014778949273753806
17,0.014370967026270014
18,0.011984876529258219
19,0.017303228446120745
20,0.014374617704194816
21,0.01616844701095402
22,0.016619919006377947
23,0.016080995300531458
24,0.015371947061248168
25,0.015676917781890273
26,0.04336665883809762
27,0.015551920029986026
28,0.007608490086473131
29,0.009929953138664615
30,0.005138868056958204
31,0.00724009914391132
32,0.007195320224175875
33,0.016566011647182903
34,0.11731276280880978
35,0.022071517201272334
36,0.030572111616663636
37,0.014508405065695631
38,0.021193382769010016
39,0.011953928085670012
40,0.009512244843094817
41,0.005083459473608454
42,0.0013330073431370116
43,0.0004982243150579117
44,0.007716945521375514
45,0.002987137743571236
46,0.005550250305593915
47,0.003347102168877387
48,0.0003463141161965173
49,0.0874275058825783
50,0.013417833290603936
51,0.01934581462607621
52,0.07836849197753218
53,0.004908583260901821
54,0.0014225587338030552
55,0.0013703231278802094
56,0.0005658611403067781
57,0.010746682153620159
58,0.006647814785946613
59,0.015165631184705281
60,0.033497167684486046
,ExtraTreesClassifier
0,0.021246766962716213
1,0.013301985325290637
2,0.014522015955569902
3,0.009107025488460714
4,0.017927463492745738
5,0.013137844245795931
6,0.007571091545745666
7,0.010357027554489568
8,0.010989510995842403
9,0.009215287263772055
10,0.015118055074249338
11,0.011907631611563997
12,0.014483121660147591
13,0.012573861818109967
14,0.006300115963450184
15,0.020785271018869084
16,0.013108944237959075
17,0.013861369708293093
18,0.014261588556650738
19,0.01517068280798074
20,0.015415916522345606
21,0.015730771379571688
22,0.011581624640029185
23,0.018625561266737783
24,0.01438651484655079
25,0.01725621230217338
26,0.0419047845227323
27,0.015651332470623953
28,0.008842237914466682
29,0.01036621018207357
30,0.005146579389725916
31,0.005692504747806531
32,0.006559910270756982
33,0.011834198007219474
34,0.11108880125838085
35,0.028746691811303668
36,0.022087405115630284
37,0.013194502813441413
38,0.016657853085492783
39,0.011802456529817283
40,0.007720174819989101
41,0.00732920886185734
42,0.000602377260074314
43,0.0008229374960855119
44,0.006355512440146682
45,0.005351374741330248
46,0.0032328995762626804
47,0.0032141329981649784
48,0.0016436940358506241
49,0.09131008056571695
50,0.012536964443803802
51,0.010510032173749741
52,0.10570562455324384
53,0.007792144620518523
54,0.0021921673405658555
55,0.0017868266057809357
56,0.00015422269801220113
57,0.015970997408932385
58,0.008752030808104059
59,0.010440303626657703
60,0.029057562560569784
,ExtraTreesClassifier
0,0.021531796499449408
1,0.01162824406990294
2,0.013809449506330633
3,0.010451968293513587
4,0.018215113786383283
5,0.011730469412768296
6,0.005980571063458898
7,0.010231677048735323
8,0.010059151379932343
9,0.011424901133268883
10,0.013713746963441726
11,0.014720175112513285
12,0.014225138370615563
13,0.012759887573872888
14,0.006382151708006292
15,0.019864445624286166
16,0.013783522834459922
17,0.013890104713913326
18,0.013792960687221478
19,0.013824779477865819
20,0.013705090385108443
21,0.016402683744751935
22,0.013891153694570033
23,0.018251701409947623
24,0.014844013387574526
25,0.015285541827128973
26,0.04253582558209194
27,0.014392868631992586
28,0.010016236515178767
29,0.01131624708048143
30,0.004665939090999505
31,0.00611213851228978
32,0.007058996582591324
33,0.011595840336697756
34,0.11341146340116139
35,0.02759913012549149
36,0.02544725255008651
37,0.010499915120180354
38,0.01657260471239681
39,0.009506557344424038
40,0.008275737190671843
41,0.009855102847295594
42,0.000855951909841992
43,0.0004859152524890993
44,0.004156399517649144
45,0.003960852378438453
46,0.004156313494765971
47,0.0038720152366373676
48,0.0009357203648240883
49,0.09471816546788689
50,0.01327318596971705
51,0.011279257225106165
52,0.10062720170635281
53,0.00931501207871917
54,0.0027966462383230755
55,0.0020130808844500635
56,9.017759317174401e-05
57,0.01585731537740776
58,0.007491787389925438
59,0.011447177821437298
60,0.02940552875980373
,ExtraTreesClassifier
0,0.01845472469892709
1,0.013284271110352281
2,0.013187235943721431
3,0.009500852702419347
4,0.01922038577805708
5,0.013270630116765863
6,0.005692825457280188
7,0.011413639947910321
8,0.01122663377320195
9,0.010340660006606535
10,0.01507759449464076
11,0.013266229208624225
12,0.012608625940075684
13,0.01268576824299081
14,0.0066581729006203105
15,0.023702011211287618
16,0.013657357970838143
17,0.0136307674261169
18,0.014209756213701973
19,0.01630352626673316
20,0.013427523937030625
21,0.014858168434570116
22,0.013592858438183997
23,0.017803773218479965
24,0.014364113826360167
25,0.016228885381420203
26,0.04494829686747608
27,0.016450133710353417
28,0.008880653337323801
29,0.010126822334467623
30,0.0052411582079543596
31,0.0067583197037736275
32,0.00614298838947825
33,0.011647518203236689
34,0.11421595030185511
35,0.028515289371231115
36,0.02082927331974138
37,0.011878052484035498
38,0.016956677919739573
39,0.011854576587516581
40,0.009436260903644042
41,0.008784963650279932
42,0.0007089907123285027
43,0.0008709750033966774
44,0.005329650537629964
45,0.005571277673329473
46,0.0035028873449524456
47,0.00394909940073679
48,0.0011817707975960243
49,0.09975450548932539
50,0.01633667937669576
51,0.013655568382838873
52,0.08231534740762156
53,0.007458143136792608
54,0.0033774961518709535
55,0.003018613555446407
56,0.00024220543126855142
57,0.018136232161334028
58,0.006932243122271685
59,0.009890835089660207
60,0.027433551285880292
,ExtraTreesClassifier
0,0.020028905742457907
1,0.014447930713827987
2,0.015004856947923119
3,0.009004426008371676
4,0.023345278029378545
5,0.014864005972419984
6,0.006064650233183583
7,0.009715041887494164
8,0.008690258055049643
9,0.010312412736390102
10,0.0140271519351381
11,0.01333014462620607
12,0.013027494559314743
13,0.01212731447291243
14,0.005353378337096401
15,0.021392605915351356
16,0.010931237345234414
17,0.013541477138383018
18,0.0155505592162182
19,0.015716286105557573
20,0.01666635168579353
21,0.019561378670189235
22,0.012895142469510637
23,0.01780326795009218
24,0.014106075954013643
25,0.01685056353460367
26,0.044303540221500494
27,0.014598233981655186
28,0.010248200613488617
29,0.008876417398974643
30,0.00501774446475049
31,0.005699485229454974
32,0.007179580951385339
33,0.014408145397970251
34,0.10740723433032417
35,0.029888375799867136
36,0.022071274436361144
37,0.011350288509912718
38,0.0164033880769072
39,0.011404916821026996
40,0.007221346949513699
41,0.007075203574330069
42,0.0005526591042129045
43,0.000838128073801217
44,0.005153626448630711
45,0.004963764273610564
46,0.005142203442552807
47,0.004147632727242537
48,0.0011552336202944634
49,0.0926846139523679
50,0.013578355820400491
51,0.014882583842107609
52,0.08652880329652321
53,0.010658887519271657
54,0.0029098453687857596
55,0.002129059878340551
56,7.407095940636655e-05
57,0.012530575366311152
58,0.008633596480803635
59,0.012855296555192313
60,0.03306949027060906
,ExtraTreesClassifier
0,0.018459379745767356
1,0.014621958615739911
2,0.015080907130231776
3,0.011090396960466022
4,0.016367689951038957
5,0.011511670113987288
6,0.0068895374044810965
7,0.009677248099833786
8,0.009792387079522001
9,0.008373479783949029
10,0.01563802647969422
11,0.01197247728943214
12,0.01194493421132216
13,0.014785424254076364
14,0.007152698832576346
15,0.02056181088960487
16,0.014376393629577367
17,0.015518571697383417
18,0.014308460897852404
19,0.014607307501038884
20,0.01583515043576427
21,0.015742319460745578
22,0.015258258426232425
23,0.018138000861565518
24,0.0159227599484947
25,0.017595198147584697
26,0.039945473508110896
27,0.014613737074960567
28,0.009052742356513436
29,0.009885583299961836
30,0.0051681980132408534
31,0.005481131137517276
32,0.005968086510535075
33,0.015745421816993496
34,0.12888631145879004
35,0.028722207260941227
36,0.025964366156577205
37,0.011019642553586964
38,0.01828995465033906
39,0.011161574681569936
40,0.011249267385032903
41,0.004407214198382734
42,0.001143714158715021
43,0.0009923234622055744
44,0.0070896473004546205
45,0.003791754968137315
46,0.004471728386894727
47,0.004105837503046044
48,0.002089632680235701
49,0.1035147420854351
50,0.013951175099082069
51,0.01275992474723578
52,0.062119270634258344
53,0.0056541030276957
54,0.0037498015494269155
55,0.0019489673295146899
56,0.0005112823028117328
57,0.013269897688116782
58,0.008156818583642447
59,0.011638420450603718
60,0.032257598131471575
,ExtraTreesClassifier
0,0.02207896739151325
1,0.01325058549933951
2,0.014498708521398779
3,0.009902664626759806
4,0.019273463360914803
5,0.010191466784979399
6,0.008312677394466457
7,0.008527564776941901
8,0.008982070847454737
9,0.008035626862054703
10,0.01386798391474539
11,0.012144259785557943
12,0.01075743323761982
13,0.011885277267477632
14,0.008062563722814903
15,0.016550472366958873
16,0.012919597130844208
17,0.014864534266002372
18,0.016534486049452735
19,0.014956141909901504
20,0.016172298550933824
21,0.014129859066063996
22,0.014887200360819017
23,0.017330483450740196
24,0.016706788689362453
25,0.018262580910572646
26,0.04388357763222776
27,0.014897654827316219
28,0.012014054237788879
29,0.009314837419484896
30,0.004709552670891385
31,0.00685626588002562
32,0.005925334621847704
33,0.01387971053383942
34,0.11858967844690377
35,0.02256730508106161
36,0.024565245506909385
37,0.010859079943517884
38,0.016508883161371314
39,0.00974254628918827
40,0.011329081020382183
41,0.005514498582278704
42,0.002019240378169102
43,0.0011166791970646547
44,0.006065016238755033
45,0.00288441337753358
46,0.004178179838510229
47,0.004282128901980179
48,0.0019284579543500297
49,0.11743653599944275
50,0.010547803957268637
51,0.009951443796295874
52,0.07311120740777421
53,0.006969051156803554
54,0.0027921908898026976
55,0.001748758905889118
56,0.0006118623562974856
57,0.011963293161791556
58,0.006854161707865526
59,0.014911239557963125
60,0.036385272615716814
,ExtraTreesClassifier
0,0.02078087402821719
1,0.013209039669962196
2,0.015512137882043133
3,0.010705094100379826
4,0.019537083706826865
5,0.009871407159791398
6,0.00819505818326691
7,0.009945284534031517
8,0.010448637409614554
9,0.009106430588777034
10,0.014051756105241453
11,0.012166584656235735
12,0.012579330378081557
13,0.014473810375336627
14,0.006293960872037177
15,0.019917854811907446
16,0.012981975271305601
17,0.015668031942947983
18,0.013486042385212227
19,0.016003438871662376
20,0.017600942730343364
21,0.01507899305048407
22,0.017226091305507344
23,0.016715505180369156
24,0.014491962780009963
25,0.017959364464900776
26,0.04292942041423744
27,0.014704959651312388
28,0.011311608153922896
29,0.00908993497807949
30,0.004158424992264775
31,0.006056163310078983
32,0.0053177489703481315
33,0.014724475601043235
34,0.1097342412749927
35,0.025915454143379205
36,0.023023321829350327
37,0.010682245987801504
38,0.017288967778936182
39,0.01161838746816212
40,0.011964680587762774
41,0.005274618564369987
42,0.0011572223511154818
43,0.0014752105290195918
44,0.007658546538612495
45,0.0027523130211812006
46,0.004061563632480822
47,0.003637746370503248
48,0.0015652008576742035
49,0.11136718150161425
50,0.012977113285264772
51,0.011356834305712155
52,0.07267964376807028
53,0.005004963050982248
54,0.002061785387576468
55,0.001897918489065416
56,0.0003383723292201045
57,0.012627997791718129
58,0.0081966947511578
59,0.012267882665064511
60,0.03911446322343128
,ExtraTreesClassifier
0,0.02069522492612662
1,0.01449367625403153
2,0.015806352596036112
3,0.01041956321895558
4,0.023851166414855757
5,0.013092965164615882
6,0.005869650306678806
7,0.010687674559226059
8,0.009679952100139966
9,0.01247680267147026
10,0.013011409556654236
11,0.013346762509672441
12,0.013285468508749319
13,0.01161820462436205
14,0.005770686590279817
15,0.019296304190608668
16,0.013279365553972244
17,0.010887884216790638
18,0.014333040871912341
19,0.016500491412118526
20,0.015534226356724386
21,0.01699464877534971
22,0.014680455118145735
23,0.017697721890341803
24,0.014561658543623068
25,0.016270069442205624
26,0.040485357580987064
27,0.013449487501764468
28,0.010729483737453624
29,0.009304274884766853
30,0.006125587671171516
31,0.005257877160773246
32,0.006375971872997612
33,0.012236283416757301
34,0.11422602645916478
35,0.03319830942469131
36,0.021727436591186075
37,0.013097654710079853
38,0.017309078091474858
39,0.010807330203964564
40,0.008474906272381302
41,0.006426742040604142
42,0.0012779165079587326
43,0.0008791965528857619
44,0.006516720249378197
45,0.00276688740972931
46,0.00565908905785474
47,0.0037476488581926104
48,0.001252189206054141
49,0.09342599387689202
50,0.015358423198621416
51,0.013098730336869964
52,0.09113982337442345
53,0.009470808468812321
54,0.002080715292568268
55,0.001856391799381476
56,0.00017313482839299954
57,0.012730392094255139
58,0.008691946063074905
59,0.011095986573718188
60,0.02540477225707058
,ExtraTreesClassifier
0,0.017703144652882127
1,0.013961733573233793
2,0.01423946483207817
3,0.009755107614108567
4,0.01932328845201823
5,0.01339101085520837
6,0.005126060581133336
7,0.009481198252972308
8,0.009789917766956561
9,0.012970585267986752
10,0.015741964998614296
11,0.01347183621883919
12,0.013215456954711649
13,0.01251327131884248
14,0.00724916093212928
15,0.023594730389910668
16,0.0137899696362184
17,0.012893433400134529
18,0.01563059166927794
19,0.015880240436760656
20,0.015231810716517784
21,0.01740337754565689
22,0.012812444163701118
23,0.018832015537098148
24,0.014486690636519035
25,0.014401580364620394
26,0.03628254426790692
27,0.015721579298216458
28,0.010161299973306042
29,0.011372501613108876
30,0.0053224089678351565
31,0.006171943041805966
32,0.006995384827308614
33,0.011527157189012096
34,0.1215312225587978
35,0.030727313917769113
36,0.021776297167758103
37,0.013439823198363968
38,0.01689921413352786
39,0.01056756390027817
40,0.00986689858436316
41,0.007586544086616017
42,0.0008492559194686508
43,0.0014010478634047096
44,0.004649644025996601
45,0.004543953233068868
46,0.004284216769479567
47,0.004969556125658061
48,0.0018732966960354992
49,0.09439308132565541
50,0.014898427287048528
51,0.01377521629728585
52,0.08338245674723592
53,0.007777858918779816
54,0.00155198918679109
55,0.002492276601741904
56,0.00015097170233833903
57,0.011418575971417934
58,0.008556170897601037
59,0.012693600378812016
60,0.02749862055807514
,ExtraTreesClassifier
0,0.019544062188008575
1,0.010950552814022862
2,0.013277086153638934
3,0.006840054064887794
4,0.01876430461795813
5,0.010995353008824909
6,0.004853272522826448
7,0.010199491099438216
8,0.007567367327358037
9,0.008161742125597681
10,0.014953719083611084
11,0.011835063811260475
12,0.010735338940191227
13,0.010875000887014003
14,0.006321479405966064
15,0.02113721614004007
16,0.01321937167743699
17,0.01525273989800203
18,0.012826063473699184
19,0.016772159511830153
20,0.0133339481782828
21,0.0160850988461272
22,0.012580951971121008
23,0.016094179724170196
24,0.012711497303046977
25,0.01353282287762277
26,0.05616060370026835
27,0.014602603319298605
28,0.010822673368450124
29,0.008788902018948073
30,0.003418279461268987
31,0.0049763471825197145
32,0.00427186621109446
33,0.011586764911327117
34,0.16884225295591296
35,0.02502042692317118
36,0.026149047095316288
37,0.011325443843024205
38,0.014617208254629139
39,0.009433315769416903
40,0.010083110414148342
41,0.005511699227430156
42,0.0017968705539866917
43,0.0001565661255085408
44,0.00651034492632194
45,0.0030939603353585506
46,0.005592086425862168
47,0.002576535445286537
48,0.000906473122001742
49,0.09404884800572937
50,0.014448524923255704
51,0.012037802711236218
52,0.0718479584611606
53,0.004804866362949568
54,0.0017047919296195146
55,0.0011949405166722694
56,0.00044738944377209174
57,0.011641210970488685
58,0.009063668780521143
59,0.011881227614472016
60,0.031215451037588222
,ExtraTreesClassifier
0,0.01648817715426625
1,0.011129612445724468
2,0.012081715605987227
3,0.008969439305034065
4,0.017915549777104047
5,0.010263532081803924
6,0.005784461159676066
7,0.00818954896885713
8,0.009632189890330108
9,0.008000419811298506
10,0.014059931014318619
11,0.009882905184693707
12,0.012141124321184178
13,0.011778416311276876
14,0.00623813664071091
15,0.02296237967581798
16,0.013304060437617402
17,0.014360551306049267
18,0.01407113582957181
19,0.016706761211629194
20,0.014556359179998314
21,0.01635310305053995
22,0.013256753324191099
23,0.015455352562756763
24,0.015279611052744963
25,0.01328288226959726
26,0.052160198445227214
27,0.01625561971555469
28,0.010882694523914094
29,0.008462054017450584
30,0.004161532321019494
31,0.005466762895472245
32,0.004167588141551186
33,0.011197491493151284
34,0.15951926123455545
35,0.030837228788643572
36,0.025867688033439844
37,0.011364397565978967
38,0.01562631189114759
39,0.008616051947252198
40,0.009749899218544583
41,0.0068927777873391835
42,0.0014674085665242712
43,0.00038871335389586016
44,0.00849873593320567
45,0.002899044104528714
46,0.004323811446387171
47,0.0016051619969249947
48,0.0008677771093815327
49,0.09879453509950865
50,0.01428271231959313
51,0.010589517063519478
52,0.06966604603879982
53,0.004669239396608322
54,0.0014046088662112023
55,0.0009263014154799894
56,0.00027025933877946343
57,0.012034977616541112
58,0.007240328737499861
59,0.011688821422026898
60,0.035010332581561644
,ExtraTreesClassifier
0,0.025068421158120118
1,0.014078680612029583
2,0.014683792820485373
3,0.011064614273604808
4,0.019776811678998907
5,0.011313091981574788
6,0.006335465049932274
7,0.00906521312217356
8,0.010768230399729817
9,0.008489047760710236
10,0.015313082524875782
11,0.013148020011893868
12,0.011733520425309292
13,0.01432888451992539
14,0.008256124240062133
15,0.023812701228862393
16,0.015446897282419509
17,0.015494793074675987
18,0.015029981342116378
19,0.01642716763493237
20,0.018282521504233068
21,0.016989797417880544
22,0.01528390498473769
23,0.018265160190489335
24,0.01697888476844725
25,0.01931229703120549
26,0.03658701061497644
27,0.01406969810575242
28,0.010175194920611998
29,0.011423139957871878
30,0.005298084409475356
31,0.007605752288563889
32,0.005538989326076898
33,0.013876820039723427
34,0.11839152292137445
35,0.02403643553528092
36,0.023772160632058604
37,0.009867764843611376
